index,id,country,genus,species,lat,lon,date,upper,lower
1207,MLD-FS-1999,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1208,MLD-FS-2000,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1209,MH1,south_africa,australopithecus,sediba,-25.895,27.80139,1.977,1.9785,1.9755
1210,MH2,south_africa,australopithecus,sediba,-25.895,27.80139,1.977,1.9785,1.9755
1211,MH3,south_africa,indet,indet,-25.895,27.80139,1.8785,1.977,1.78
1212,MH5,south_africa,indet,indet,-25.895,27.80139,1.8785,1.977,1.78
1213,UW88-208,south_africa,indet,indet,-25.895,27.80139,1.977,1.9785,1.9755
1214,UW88-219,south_africa,indet,indet,-25.895,27.80139,1.977,1.9785,1.9755
1215,STS_1,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1216,STS_10,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1217,STS_12,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1218,Sts_14,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1219,STS_17,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1220,STS_18_StW_48,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1221,STS_19_StW_73,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1222,STS_2,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1223,STS_20,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1224,Sts_2198,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1225,Sts_22,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1226,STS_2218,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1227,STS_24,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1228,STS_25,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1229,STS_26,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1230,STS_28,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1231,STS_29,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1232,STS_3,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1233,STS_30,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1234,STS_3009,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1235,STS_31,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1236,STS_32,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1237,Sts_34,south_africa,australopithecus,africanus,-26.016,27.734,2.18,2.39,1.97
1238,STS_35,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1239,STS_36,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1240,STS_37,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1241,STS_38,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1242,STS_39,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1243,STS_4,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1244,STS_41,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1245,STS_42,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1246,STS_44_STS_66,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1247,STS_45,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1248,STS_48,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1249,STS_5,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1250,STS_51,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1251,STS_52,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1252,STS_53,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1253,STS_56,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1254,STS_57,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1255,STS_58,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1256,STS_61,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1257,STS_62,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1258,STS_63,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1259,STS_65,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1260,STS_67,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1261,STS_68,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1262,STS_7,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1263,STS_71,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1264,STS_72,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1265,Sts_73,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1266,Sts_7a,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1267,Sts_7b,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1268,STS_8,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1269,STS_9,south_africa,australopithecus,africanus,-26.016,27.734,2.29,2.61,1.97
1270,StW_1,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1271,StW_10,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1272,StW_102,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1273,StW_103,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1274,StW_104,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1275,StW_105,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1276,StW_106,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1277,StW_107,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1278,StW_108,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1279,StW_109,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1280,StW_11,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1281,StW_110,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1282,StW_111,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1283,StW_112,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1284,StW_113,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1285,StW_114_115,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1286,StW_116,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1287,StW_120,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1288,StW_121,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1289,StW_122,south_africa,australopithecus,africanus,-26.016,27.734,2.29,2.61,1.97
1290,StW_123,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1291,StW_124,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1292,StW_125,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1293,StW_129,south_africa,australopithecus,africanus,-26.016,27.734,2.29,2.61,1.97
1294,StW_13,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1295,StW_131,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1296,StW_132,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1297,StW_133,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1298,StW_134,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1299,StW_135,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1300,StW_136,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1301,StW_137,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1302,StW_138,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1303,StW_139,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1304,StW_14,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1305,StW_140,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1306,StW_142,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1307,StW_143,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1308,StW_144,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1309,StW_145,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1310,StW_146,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1311,StW_147,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1312,StW_148,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1313,StW_150,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1314,StW_151,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1315,StW_155_178,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1316,StW_16,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1317,StW_162,south_africa,australopithecus,africanus,-26.016,27.734,2.29,2.61,1.97
1318,StW_164,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1319,StW_179,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1320,StW_18,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1321,StW_181,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1322,StW_182,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1323,StW_183,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1324,StW_184,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1325,StW_187,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1326,StW_188,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1327,StW_189,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1328,StW_190,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1329,StW_191,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1330,StW_192,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1331,StW_193,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1332,StW_196,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1333,StW_197,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1334,StW_199,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1335,StW_2,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1336,StW_20,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1337,StW_204,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1338,StW_207,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1339,StW_208_StW_217,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1340,StW_209,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1341,StW_21,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1342,StW_210,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1343,StW_211,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1344,StW_212,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1345,StW_213,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1346,StW_214,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1347,StW_22,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1348,StW_220,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1349,StW_227,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1350,StW_228,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1351,StW_229,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1352,StW_23,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1353,StW_234,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1354,StW_236,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1355,StW_237,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1356,StW_238,south_africa,australopithecus,africanus,-26.016,27.734,2.29,2.61,1.97
1357,StW_239,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1358,StW_246,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1359,StW_247_248,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1360,StW_25,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1361,StW_252,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1362,StW_255,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1363,StW_26,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1364,StW_261,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1365,StW_264,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1366,StW_265,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1367,StW_267,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1368,StW_270,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1369,StW_271,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1370,StW_272,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1371,StW_273,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1372,StW_274,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1373,StW_275,south_africa,indet,indet,-26.016,27.734,2.34,2.61,2.07
1374,StW_276,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1375,StW_277,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1376,StW_279,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1377,StW_28,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1378,StW_280,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1379,StW_285,south_africa,australopithecus,indet,-26.016,27.734,2.34,2.61,2.07
1380,StW_287,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1381,StW_288,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1382,StW_289,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1383,StW_29,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
1384,StW_290,south_africa,australopithecus,africanus,-26.016,27.734,2.34,2.61,2.07
